BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,unemployment_rate,perc_age_25_39,brewery_per_1M_people
FALSE,51903,51903,62.58301329,-0.0593,0.505,0.016,2.8,0.1622,34.36957605
FALSE,65879,65879,84.99155308,-0.0193,0.503,0.02,2.3,0.172,119.8445445
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
TRUE,48826,48826,38.99934802,-0.0072,0.499,0.017,4.2,0.1678,36.98635204
FALSE,65879,65879,84.99155308,-0.0193,0.503,0.02,2.3,0.172,119.8445445
FALSE,60555,60555,55.27935013,0.035,0.5,0.018,3.1,0.1904,157.7162684
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,65879,65879,84.99155308,-0.0193,0.503,0.02,2.3,0.172,119.8445445
FALSE,61843,61843,56.80377413,-0.0292,0.51,0.018,2.1,0.1689,90.80672696
FALSE,73574,73574,47.99138747,-0.0012,0.501,0.023,2.3,0.1596,81.57272208
FALSE,51903,51903,62.58301329,-0.0593,0.505,0.016,2.8,0.1622,34.36957605
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,56948,56948,52.54970518,-0.0467,0.513,0.022,2.9,0.1502,84.57851706
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,52068,52068,53.76509764,-0.0543,0.511,0.024,2.6,0.1658,47.36867036
FALSE,56948,56948,52.54970518,-0.0467,0.513,0.022,2.9,0.1502,84.57851706
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,50942,50942,46.22386201,-0.0411,0.501,0.017,3,0.1621,66.68222585
FALSE,61843,61843,56.80377413,-0.0292,0.51,0.018,2.1,0.1689,90.80672696
FALSE,50942,50942,46.22386201,-0.0411,0.501,0.017,3,0.1621,66.68222585
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,60555,60555,55.27935013,0.035,0.5,0.018,3.1,0.1904,157.7162684
FALSE,90262,90262,339.2686353,0.1014,0.508,0.107,2.9,0.1929,14.68267078
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066
FALSE,109090,109090,568.4275495,0.1565,0.495,0.142,2.8,0.2049,19.6229772
FALSE,109090,109090,568.4275495,0.1565,0.495,0.142,2.8,0.2049,19.6229772
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,60555,60555,55.27935013,0.035,0.5,0.018,3.1,0.1904,157.7162684
FALSE,52068,52068,53.76509764,-0.0543,0.511,0.024,2.6,0.1658,47.36867036
FALSE,76483,76483,305.2193716,0.0441,0.511,0.025,1.8,0.2066,97.69560492
FALSE,60254,60254,3041.048413,0.0668,0.508,0.183,2.8,0.2054,106.8452169
FALSE,40240,40240,1366.910867,-0.0343,0.542,0.051,5.6,0.2214,63.80399413
FALSE,92773,92773,537.2410259,0.1243,0.517,0.061,2.7,0.1585,13.06796649
FALSE,66591,66591,104.9067689,0.1307,0.508,0.024,2.9,0.1535,50.63483423
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,137849,137849,7312.156078,0.1563,0.508,0.106,2,0.1906,136.8269823
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003
FALSE,66397,66397,41.35236355,-0.0035,0.516,0.032,2.2,0.1602,75.40909434
FALSE,36073,36073,932.6873806,-0.0752,0.541,0.047,5,0.1803,49.94506043
TRUE,74178,74178,61.74958703,0.0081,0.503,0.018,2.5,0.1505,29.92309764
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,45534,45534,2329.378319,0.0213,0.523,0.067,3,0.2214,20.1728816
FALSE,77361,77361,718.4125587,0.0924,0.511,0.066,2.9,0.217,4.08438336
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,55804,55804,31.70820803,-0.006,0.517,0.043,2.8,0.1469,200.9377093
FALSE,59087,59087,85.72731418,0.0372,0.509,0.074,2.5,0.1718,45.85473221
FALSE,45913,45913,48.44906995,-0.0408,0.459,0.048,2.8,0.204,65.6512605
FALSE,85657,85657,149.3909907,0.1212,0.494,0.058,2.6,0.1988,37.26337755
FALSE,106430,106430,3849.815676,0.0605,0.508,0.176,2.1,0.207,83.2674133
FALSE,41964,41964,66.76010361,-0.0699,0.511,0.02,3.7,0.1654,33.21817699
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066
FALSE,58740,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,47335,47335,71.89385445,-0.0262,0.513,0.091,3.5,0.1584,30.94442381
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,77847,77847,230.1733272,0.0817,0.514,0.047,3,0.2051,10.85682025
FALSE,37678,37678,1288.096519,-0.064,0.528,0.025,3.8,0.1937,119.3175039
FALSE,48189,48189,3043.747847,0.0774,0.519,0.207,3.2,0.1996,56.58669081
FALSE,52277,52277,41.39898007,0.0298,0.496,0.03,2.6,0.1518,63.49609499
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,45235,45235,55.33712644,-0.058,0.521,0.095,4.4,0.151,85.3970965
FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598
FALSE,106430,106430,3849.815676,0.0605,0.508,0.176,2.1,0.207,83.2674133
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,37229,37229,770.2669903,-0.1095,0.533,0.163,3.3,0.1676,157.5547503
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,52387,52387,95.79749543,-0.0211,0.507,0.016,3.3,0.1602,37.21622627
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,81641,81641,833.4620845,0.1036,0.518,0.095,2.7,0.1901,2.834451052
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,71715,71715,171.4729095,0.0131,0.508,0.038,2.6,0.1802,26.77519546
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,102589,102589,10609.43635,0.1221,0.518,0.166,2.1,0.3173,18.81727175
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,54609,54609,47.71000378,0.059,0.515,0.019,3.5,0.1802,62.84960091
FALSE,60254,60254,3041.048413,0.0668,0.508,0.183,2.8,0.2054,106.8452169
FALSE,68975,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376
FALSE,94293,94293,113.9492969,0.0542,0.483,0.023,2.5,0.1706,33.72453797
FALSE,69878,69878,188.1526246,0.0645,0.502,0.053,2.8,0.1906,24.89791853
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,61878,61878,81.17017609,-0.0021,0.508,0.029,2.9,0.1487,35.68752007
FALSE,58717,58717,4616.722016,0.0802,0.516,0.058,2.4,0.27,126.9411416
FALSE,52877,52877,76.89090769,-0.0059,0.505,0.022,3.8,0.1679,41.83750314
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003
FALSE,109090,109090,568.4275495,0.1565,0.495,0.142,2.8,0.2049,19.6229772
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,102589,102589,10609.43635,0.1221,0.518,0.166,2.1,0.3173,18.81727175
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,86332,86332,151.7001573,0.0948,0.521,0.058,2.5,0.1919,18.29324065
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,66591,66591,104.9067689,0.1307,0.508,0.024,2.9,0.1535,50.63483423
FALSE,64135,64135,75.74249446,0.1181,0.505,0.033,2.7,0.1791,53.20422442
FALSE,137849,137849,7312.156078,0.1563,0.508,0.106,2,0.1906,136.8269823
FALSE,90262,90262,339.2686353,0.1014,0.508,0.107,2.9,0.1929,14.68267078
FALSE,127898,127898,2935.097156,0.0573,0.504,0.165,2.3,0.2067,9.585789329
FALSE,79739,79739,138.7138284,0.1125,0.501,0.116,2.6,0.1855,38.0191997
FALSE,78749,78749,117.5779121,0.0496,0.51,0.034,2.8,0.1718,53.89528147
FALSE,79086,79086,27.68314258,-0.0004,0.508,0.044,2.5,0.1398,271.3704206
FALSE,86332,86332,151.7001573,0.0948,0.521,0.058,2.5,0.1919,18.29324065
FALSE,100444,100444,84.40559316,0.0857,0.509,0.031,2.8,0.1529,42.09994527
FALSE,118986,118986,9118.426118,0.1234,0.499,0.156,1.9,0.3273,8.444448198
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,67242,67242,96.51319183,0.0688,0.509,0.074,2.4,0.1783,12.20286035
FALSE,50411,50411,2805.03967,-0.012,0.521,0.047,3.9,0.2378,21.18688955
FALSE,54885,54885,78.53950954,0.0311,0.512,0.069,3.5,0.1681,55.50929781
FALSE,41908,41908,132.2325506,-0.0711,0.519,0.058,3.3,0.1546,19.77965465
FALSE,118986,118986,9118.426118,0.1234,0.499,0.156,1.9,0.3273,8.444448198
FALSE,54888,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,79739,79739,138.7138284,0.1125,0.501,0.116,2.6,0.1855,38.0191997
FALSE,54888,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884
FALSE,54888,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,102589,102589,10609.43635,0.1221,0.518,0.166,2.1,0.3173,18.81727175
FALSE,56569,56569,1657.503879,0.0592,0.54,0.071,3.9,0.1563,133.74348
FALSE,58717,58717,4616.722016,0.0802,0.516,0.058,2.4,0.27,126.9411416
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,68975,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387
FALSE,98217,98217,801.1359927,0.0099,0.499,0.033,2.4,0.1697,81.49295086
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,61878,61878,81.17017609,-0.0021,0.508,0.029,2.9,0.1487,35.68752007
FALSE,103827,103827,110.0040312,0.0845,0.506,0.092,2.4,0.173,28.08121086
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387
FALSE,58740,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344
FALSE,53111,53111,46.9952021,-0.0339,0.506,0.018,3.3,0.1651,59.80861244
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,58740,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344
FALSE,54086,54086,106.3815818,-0.0248,0.499,0.018,3.4,0.1709,29.38842684
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,45534,45534,2329.378319,0.0213,0.523,0.067,3,0.2214,20.1728816
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022
FALSE,42372,42372,92.71830333,-0.1088,0.479,0.012,4.6,0.1955,26.75012706
FALSE,68975,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164
FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598
FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003
FALSE,55804,55804,31.70820803,-0.006,0.517,0.043,2.8,0.1469,200.9377093
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,48189,48189,3043.747847,0.0774,0.519,0.207,3.2,0.1996,56.58669081
FALSE,53022,53022,2608.274878,-0.0083,0.518,0.094,3.5,0.2385,5.579578742
FALSE,40240,40240,1366.910867,-0.0343,0.542,0.051,5.6,0.2214,63.80399413
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,71742,71742,375.9650005,0.0192,0.518,0.033,2.5,0.1743,10.61728919
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066
FALSE,78749,78749,117.5779121,0.0496,0.51,0.034,2.8,0.1718,53.89528147
FALSE,66591,66591,104.9067689,0.1307,0.508,0.024,2.9,0.1535,50.63483423
FALSE,60254,60254,3041.048413,0.0668,0.508,0.183,2.8,0.2054,106.8452169
FALSE,52387,52387,95.79749543,-0.0211,0.507,0.016,3.3,0.1602,37.21622627
FALSE,59087,59087,85.72731418,0.0372,0.509,0.074,2.5,0.1718,45.85473221
FALSE,103827,103827,110.0040312,0.0845,0.506,0.092,2.4,0.173,28.08121086
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,44777,44777,8.018826199,0.0266,0.495,0.207,6.8,0.1692,71.0176834
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,57316,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083
FALSE,63689,63689,69.5922628,0.0909,0.481,0.106,6.3,0.1803,29.95446921
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087
FALSE,69163,69163,7.297921032,0.0842,0.491,0.068,5.5,0.1639,248.2827112
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466
FALSE,57571,57571,44.48582518,0.0766,0.506,0.066,6.6,0.1606,25.86284931
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,4.9,0.1906,98.74917709
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,58525,58525,33.58870186,0.0651,0.499,0.105,6.2,0.1818,24.78099793
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,60556,60556,17.86383545,0.0729,0.511,0.038,5.6,0.13,93.10697992
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466
FALSE,72173,72173,408.4500285,0.0779,0.502,0.082,5,0.1992,35.23566789
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,60567,60567,11.98356448,0.094,0.494,0.117,5.8,0.1656,89.18617614
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703
FALSE,55000,55000,18.45332386,0.0479,0.501,0.038,7,0.1474,65.61249262
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979
FALSE,57316,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
TRUE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,69113,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,63689,63689,69.5922628,0.0909,0.481,0.106,6.3,0.1803,29.95446921
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504
