BestList,median_HHI_2019,bach_deg_pct_14to18,pop_density_per_mile,change_in_pop_decade,perc_female,perc_hispanic,unemployment_rate,perc_age_25_39,brewery_per_1M_people,brewery_count
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216,23
FALSE,54888,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884,3
FALSE,54888,54888,1752.510909,0.0197,0.524,0.036,2.8,0.1742,118.5723884,3
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216,23
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687,11
FALSE,102589,102589,10609.43635,0.1221,0.518,0.166,2.1,0.3173,18.81727175,3
FALSE,58717,58717,4616.722016,0.0802,0.516,0.058,2.4,0.27,126.9411416,6
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,68975,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376,3
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387,4
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022,4
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387,4
FALSE,58740,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344,3
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164,7
FALSE,58740,58740,254.6031926,0.042,0.483,0.035,2.8,0.193,30.4460344,3
FALSE,151806,151806,802.1126501,0.2448,0.504,0.139,2.3,0.2008,55.6176216,23
FALSE,54296,54296,1248.1602,0.0476,0.54,0.033,2.7,0.2036,160.436387,4
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003,6
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687,11
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022,4
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,62121,62121,2781.226054,0.1636,0.538,0.109,3.4,0.2171,137.760022,4
FALSE,68975,68975,1415.585138,0.0722,0.526,0.06,2.8,0.2153,9.068430376,3
FALSE,52437,52437,4485.254989,-0.0003,0.479,0.085,3.5,0.2622,28.83720164,7
FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598,4
FALSE,55816,55816,2616.264369,-0.0218,0.52,0.062,3.8,0.2226,29.73756598,4
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,84405,84405,4157.979962,0.0794,0.497,0.381,2.5,0.2224,146.0387003,6
FALSE,55804,55804,31.70820803,-0.006,0.517,0.043,2.8,0.1469,200.9377093,3
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687,11
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,48189,48189,3043.747847,0.0774,0.519,0.207,3.2,0.1996,56.58669081,3
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,78491,78491,1807.008385,0.0266,0.509,0.085,2.7,0.2371,24.44585687,11
FALSE,50949,50949,3853.122649,0.1138,0.526,0.073,3.3,0.2935,73.77319516,17
FALSE,106208,106208,1398.13378,0.1453,0.5,0.245,2.5,0.2104,10.63072066,5
FALSE,66591,66591,104.9067689,0.1307,0.508,0.024,2.9,0.1535,50.63483423,4
FALSE,60254,60254,3041.048413,0.0668,0.508,0.183,2.8,0.2054,106.8452169,3
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,44777,44777,8.018826199,0.0266,0.495,0.207,6.8,0.1692,71.0176834,3
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,57316,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083,3
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,69163,69163,7.297921032,0.0842,0.491,0.068,5.5,0.1639,248.2827112,3
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,4.9,0.1906,98.74917709,6
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,60556,60556,17.86383545,0.0729,0.511,0.038,5.6,0.13,93.10697992,3
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,72173,72173,408.4500285,0.0779,0.502,0.082,5,0.1992,35.23566789,3
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,55000,55000,18.45332386,0.0479,0.501,0.038,7,0.1474,65.61249262,3
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,57316,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083,3
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
TRUE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,69113,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033,4
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,59346,59346,39.46368795,0.0302,0.489,0.103,7.1,0.1769,39.96749311,3
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,69113,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033,4
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,69113,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033,4
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,4.9,0.1906,98.74917709,6
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,60556,60556,17.86383545,0.0729,0.511,0.038,5.6,0.13,93.10697992,3
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,57316,57316,97.00076746,0.074,0.505,0.093,6,0.1861,27.12649083,3
FALSE,44777,44777,8.018826199,0.0266,0.495,0.207,6.8,0.1692,71.0176834,3
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,60556,60556,17.86383545,0.0729,0.511,0.038,5.6,0.13,93.10697992,3
FALSE,55000,55000,18.45332386,0.0479,0.501,0.038,7,0.1474,65.61249262,3
FALSE,60202,60202,47.83766058,0.0326,0.491,0.217,4.9,0.1906,98.74917709,6
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,69113,69113,101.0953627,0.1031,0.517,0.068,3.7,0.1322,227.5054033,4
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,72847,72847,120.2026137,0.1429,0.499,0.226,5.2,0.2066,44.03346543,9
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,67551,67551,74.63307307,0.0952,0.505,0.186,5.4,0.1909,69.65674703,9
FALSE,85357,85357,1883.869805,0.0505,0.519,0.195,3.8,0.215,5.498572021,5
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,91070,91070,735.4751135,0.0354,0.508,0.049,2.9,0.1697,17.31824502,7
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,59346,59346,39.46368795,0.0302,0.489,0.103,7.1,0.1769,39.96749311,3
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,59838,59838,26.43360355,0.0615,0.499,0.282,4.9,0.1888,142.4870466,11
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,57152,57152,36.47416527,0.0881,0.492,0.422,6.9,0.1991,30.6958755,3
FALSE,57152,57152,36.47416527,0.0881,0.492,0.422,6.9,0.1991,30.6958755,3
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,59976,59976,296.4058667,0.0987,0.504,0.061,5.2,0.2189,47.81961675,25
FALSE,69163,69163,7.297921032,0.0842,0.491,0.068,5.5,0.1639,248.2827112,3
FALSE,79268,79268,687.3760891,0.0749,0.489,0.082,4.6,0.2151,47.88689851,13
FALSE,78779,78779,542.0638895,0.1213,0.501,0.114,5.1,0.2303,35.35989746,32
FALSE,89119,89119,393.8550444,0.1323,0.498,0.106,3,0.2286,37.70908777,31
FALSE,75225,75225,272.5976101,0.0638,0.504,0.063,3.1,0.179,69.99615021,4
FALSE,55652,55652,293.3161511,0.0892,0.486,0.022,3.6,0.2357,37.87448396,4
FALSE,102338,102338,1064.860184,0.1427,0.497,0.099,2.8,0.2671,45.2773504,102
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,80407,80407,776.2128699,0.1288,0.506,0.102,4.7,0.2026,45.05971436,22
FALSE,68656,68656,108.8099477,0.1226,0.506,0.098,5,0.202,65.4316087,15
FALSE,55674,55674,58.40509234,0.0305,0.5,0.502,7,0.1974,51.81904788,13
FALSE,77890,77890,402.4261698,0.1317,0.511,0.094,4.8,0.2182,24.09339979,7
